taskset,arrival_mode,policy,policy_family,baseline_name,representative_systems,makespan_s,mean_flow_s,p90_flow_s,completed_jobs,candidate_vs_policy_makespan,candidate_vs_policy_mean_flow,profiles
hybrid_research_portfolio,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],28737.1550896662,4825.316802920742,17096.069649357156,496,1.0,1.0,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",28563.014089322405,4848.354205655218,17101.886168463872,496,0.9939402143392261,1.0047742777677378,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 6, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",28737.1550896662,4825.317073555708,17096.069649357156,496,1.0,1.000000056086466,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",28630.138574666238,4825.62688181062,17096.069649357156,496,0.9962760226380778,1.0000642608356183,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",28737.1550896662,4825.317073555708,17096.069649357156,496,1.0,1.000000056086466,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",28654.744447026893,4829.417653745519,17096.069649357156,496,0.9971322616180284,1.0008498614686385,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 4, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",28654.744447026893,4825.152245313713,17096.069649357156,496,0.9971322616180284,0.9999658970356249,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",28514.450922337575,4847.534294579254,17111.843968047782,496,0.9922503056884462,1.0046043591676848,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 6, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28654.744447026893,4825.152245313713,17096.069649357156,496,0.9971322616180284,0.9999658970356249,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28654.744447026893,4825.152245313713,17096.069649357156,496,0.9971322616180284,0.9999658970356249,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28514.450922337575,4847.534294579254,17111.843968047782,496,0.9922503056884462,1.0046043591676848,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 6, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28654.744447026893,4825.152245313713,17096.069649357156,496,0.9971322616180284,0.9999658970356249,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],34164.33134289029,4840.278086371394,19047.82342534268,496,1.1880442615484372,1.3657135882511344,"{""cpu_heavy_local_bench"": 9, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 3, ""gpu_llm_distilgpt2"": 3, ""hybrid_rl_resac_ant"": 5}"
hybrid_research_portfolio,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],28756.78326863194,3544.1384840943233,16079.813116579453,496,1.0,1.0,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",28653.712351126702,3575.519825941931,16143.710018303322,496,0.9964157702708818,1.0088544344382826,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 6, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",28756.78326863194,3544.143091266661,16079.813116579453,496,1.0,1.0000012999413985,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",28645.43850285397,3543.4788662768906,15997.755932844915,496,0.996128052128159,0.9998138848635874,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",28756.78326863194,3544.143091266661,16079.813116579453,496,1.0,1.0000012999413985,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 3, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 10, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",28678.3060995951,3544.1287513611915,16074.898346183034,496,0.9972710032167454,0.9999972538507805,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",28678.3060995951,3542.901057062723,16074.898346183034,496,0.9972710032167454,0.9996508525168658,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",28555.600048453696,3559.0608404876343,16102.552699335725,496,0.9930039734173711,1.0042104326510606,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28678.3060995951,3542.901057062723,16074.898346183034,496,0.9972710032167454,0.9996508525168658,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28678.3060995951,3542.901057062723,16074.898346183034,496,0.9972710032167454,0.9996508525168658,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
hybrid_research_portfolio,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28555.600048453696,3559.0608404876343,16102.552699335725,496,0.9930039734173711,1.0042104326510606,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 3}"
hybrid_research_portfolio,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",28678.3060995951,3542.901057062723,16074.898346183034,496,0.9972710032167454,0.9996508525168658,"{""cpu_heavy_local_bench"": 8, ""gpu_cnn_torch_resnet50"": 1, ""gpu_heavy_jax_matmul"": 1, ""gpu_llm_distilgpt2"": 1, ""hybrid_rl_resac_ant"": 2}"
